tid,retweet_tid,screen_name_from,screen_name_to,postedtime,tweet_text,retweet_text
1335295907558899716,1333806416109457413,CDOV123,zeusFanHouse,Sat Dec 05 18:52:07 +0000 2020,,"Firm That Owns #Dominion Voting Systems Received $400M From Bank w Connection 2 #Chinese Gov Before Election

“10/8, Staple Street Capital filed SEC Form D offerings&amp;sales amount of $400M w Sales Compensation Recipient id as #UBS..”

https://t.co/rWXyugwInh

#QAnon2018 #QAnon2020 https://t.co/QKcbUJGwd5"
1335297319030415368,1333785460712353792,CDOV123,zeusFanHouse,Sat Dec 05 18:57:44 +0000 2020,,"#Powell:Dominion Server Removed From Fulton County While Lawyers Sought Restraining Order

“Someone went to Fulton center where votes&amp; #Dominion machines were, claimed software #glitch &amp;they had to replace software..”

https://t.co/KZjhz0tGWn

#QAnon2018 #QAnon2020
@SidneyPowell1 https://t.co/yX1cdGl81P"
1335326314186768385,1335084175028793344,CDOV123,SidneyPowell1,Sat Dec 05 20:52:57 +0000 2020,,"NO WAY #America
This is more authoritarian communist control imported straight from #China
https://t.co/1aPbR1QTk9
Reject big government 
#StandUp4Freedom 
@realDonaldTrump 
@GenFlynn 
@MariaBartiromo 
@marklevinshow"
1335328911484362753,1213240166648819712,CDOV123,WarNuse,Sat Dec 05 21:03:16 +0000 2020,,"The Day Before Christmas 2016, Barry Soetoro Quietly Signed The Cynical 'Countering Disinformation And Propaganda Act' Into Law.

However, As Barry Is Convicted Of Treason, The E.O. Will Most Definitely Become Null &amp; Void.

https://t.co/BgdbbqoSPH https://t.co/CKaigtr2oB"
1340726386340884484,1340712068069134336,kevinsweeney,zeusFanHouse,Sun Dec 20 18:30:54 +0000 2020,,"Ex-Adviser Bolton After #CNN Interview About ‘Appalling’ Idea to Rerun #Election Under #MartialLaw 

Pres Trump called his former Natl Sec Advisor John #Bolton “one of the dumbest people in DC,” after Bolton called idea “appalling”

https://t.co/lWpmsfx0Wl

#QAnon2018 #QAnon2020 https://t.co/aBHci9NvxK"
1336116232379125761,1335999903940612097,kevinsweeney,Blesst777,Tue Dec 08 01:11:48 +0000 2020,,"No Conspiracy!!
They may believe this is a mystery Illness but the truth making people sick is 5G radio waves that were introduced in 2015!!
5G technology alters DNA &amp; makes people gravely ill!!
US Releases Study on Mystery Illness at American Embassies https://t.co/c1zkTfSu6B"
1337157826934960129,1337151511923658752,kevinsweeney,zeusFanHouse,Thu Dec 10 22:10:43 +0000 2020,,"#Democrats Outraged at States Challenging #Election Results in #SupremeCourt

Texas-led motion to US Supreme Court challenging elections in 4 states that declared #Biden pres has angered Democrats

https://t.co/opGcEnsiEO

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump
#Trump https://t.co/rr7PTAc2vf"
1339279410281803779,1339257100061593601,GuardFreedom45,zeusFanHouse,Wed Dec 16 18:41:08 +0000 2020,,"‘Too soon to give up’:#Trump slams Senator #MitchMcConnell 4 congratulating #Biden,urges Republicans to‘learn to fight’

""#RepublicanParty must finally learn to fight. People are angry!”

https://t.co/4Kml4GCf8n

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump
#FightLikeAFlynn https://t.co/zpYAFYt3NS"
1335654131495817227,1335616105021313025,GuardFreedom45,BillH1059,Sun Dec 06 18:35:34 +0000 2020,,"RT 🚨 

Beyond a certain level the load is insufficient to either infect someone else or be of any clinical or epidemiological relevance whatsoever. CT over 35 is non-infectious

Tested 'Positive' For COVID-19? Be Sure To Ask This Question | Zero Hedge https://t.co/FkTksME2pJ"
1341408617975738372,1341378547336802305,GuardFreedom45,zeusFanHouse,Tue Dec 22 15:41:51 +0000 2020,,"#Trump Confirms He Spoke With ‘Great Gentleman’ #TommyTuberville, Projects Optimism About January 6 Challenge

“We’re going to get that all corrected,” #Tuberville promised

“Don’t give up on [Trump]”

https://t.co/qAXSlz66xP

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/DvG0Isor87"
1335717504669409281,1335708848997298177,GuardFreedom45,DEPLORABLEREEG1,Sun Dec 06 22:47:24 +0000 2020,,"My County of Riverside, CA Sheriff needs to be named...

“MAN OF THE YEAR”!!! 

He’s my HERO!! 🇺🇸💖

@realDonaldTrump 
@RudyGiuliani 
@DineshDSouza 
@EricTrump 
@DonaldJTrumpJr 

https://t.co/9pQcz6PHlk"
1336002026648576007,1335952108630249473,GuardFreedom45,zeusFanHouse,Mon Dec 07 17:37:59 +0000 2020,,"#Trump Reportedly Mulling Skipping Biden Inauguration 2 Stage‘Grand Finale Exit’Opposition Rally...

Dr Steve #Pieczenik gives him insider info reg #Biden’s Deal w Trump regarding pedophile&amp; #deepstate roundups coming in the future

https://t.co/xXKkBlsGnc

#QAnon2018 #QAnon2020 https://t.co/BqEDK5RPIv"
1336271188721623040,1336120062919520259,GuardFreedom45,zeusFanHouse,Tue Dec 08 11:27:32 +0000 2020,,".#TRUMP: ‘The Case Has Already Been Made’, And There Are ‘Big Things Happening In The Next Couple Days’

https://t.co/CieX2NcPKy

#QAnon2018 #QAnon2020
#FightBack
#StopTheSteaI https://t.co/MXXPGmA0T9"
1336360326821011461,1336358643747459072,GuardFreedom45,TrumpQueen2,Tue Dec 08 17:21:44 +0000 2020,,"Ted Cruz has been a Litigator for Years and Known to Win ‼️

https://t.co/10d250TkQm"
1336460014433824769,1336422179836211200,GuardFreedom45,zeusFanHouse,Tue Dec 08 23:57:52 +0000 2020,,"#Breaking: Committee Resolution Naming Joe #Biden as President-Elect FAILS

In humiliating setback for #Democrats, #Republicans on Inaugural Committee refuse to legitimize rigged #election results

https://t.co/xsEhdHnDuq

#QAnon2018 #QAnon2020
#StopTheSteaI 
#Trump https://t.co/D72ueKPAzg"
1336873916934008839,1336838864678363141,GuardFreedom45,zeusFanHouse,Thu Dec 10 03:22:34 +0000 2020,,"Lt. Gen. #Flynn: Americans Tired of Waiting on #Durham Probe, #Trump Will Win

""President Donald Trump has a 10 out of 10 chance of being inaugurated on Jan. 20th""

https://t.co/cRVNM9WpNr

#QAnon2018 #QAnon2020
#StopTheSteal 
#FightForTrump 
@GenFlynn https://t.co/I4YIpsTsIi"
1336874155627704321,1336791937341419523,GuardFreedom45,zeusFanHouse,Thu Dec 10 03:23:31 +0000 2020,,"Breaking! Joe #Biden and Other #Democrats Under Criminal Investigation for Involvement With #China

We are living through #historic times -- the battle to save the #republic has never been more important!

https://t.co/oqtVlrzBMT

#QAnon2018 #QAnon2020 https://t.co/m0Aw8R6sef"
1337127280490016775,1337046895076794368,GuardFreedom45,zeusFanHouse,Thu Dec 10 20:09:20 +0000 2020,,"The most controversial #SupremeCourt case since Bush v. Gore will decide who is president for the next 4 years

The ball is rolling, &amp; no amount of huffing and puffing by the left will be able to stop it

https://t.co/iVQB4Dye0n

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/KoED6giCKD"
1337178260849963008,1337151511923658752,GuardFreedom45,zeusFanHouse,Thu Dec 10 23:31:55 +0000 2020,,"#Democrats Outraged at States Challenging #Election Results in #SupremeCourt

Texas-led motion to US Supreme Court challenging elections in 4 states that declared #Biden pres has angered Democrats

https://t.co/opGcEnsiEO

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump
#Trump https://t.co/rr7PTAc2vf"
1337358584682852384,1337197934992117760,GuardFreedom45,zeusFanHouse,Fri Dec 11 11:28:28 +0000 2020,,"‘Unprecedented’:#Pentagon Cuts Support to #CIA Counterterrorism Ops

The Pentagon announced Thur it would cut support to most CIA counterterrorism operations throughout the globe,in an action described by #MSM as a “surprising move”

https://t.co/mM0X7FQtAe

#QAnon2018 #QAnon2020 https://t.co/8hS1CIJ556"
1337567576906477569,1337454080583737345,GuardFreedom45,zeusFanHouse,Sat Dec 12 01:18:55 +0000 2020,,"Is This Why #Media is Reporting #Hunter Biden's #Corruption?

Leftists used #Biden 2 attain White House(or so they believe)&amp;r now ready 2 get rid of him.Having #criminal son may b what #Obama/#Harris camp needs 2 make that happen...

https://t.co/F7rLeDdodC

#QAnon2018 #QAnon2020 https://t.co/c9G2mVxP0t"
1339366550638354432,1339323955702804480,71lugnut,zeusFanHouse,Thu Dec 17 00:27:24 +0000 2020,,"#AOC Calls For Ouster Of Pelosi &amp; Schumer As #Democrat Leaders

Self-avowed #socialist Rep Alexandria #OcasioCortez (D-N.Y.)asserted that House Speaker Nancy #Pelosi &amp; Senate Minority Leader Chuck #Schumer need“to go”

https://t.co/WkUDwkwZ7z

#QAnon2018 #QAnon2020
#FightForTrump https://t.co/t3xoaiw9BS"
1335741918958002177,1335686382778523648,71lugnut,readyletsgo27,Mon Dec 07 00:24:25 +0000 2020,,"""Big Win For Honest Elections"" - Judge Allows Forensic Audit Of Dominion Voting Machines In Michigan. Let’s hope these machines haven’t been wiped already. https://t.co/9rANcCv688"
1335788533257211904,1335785952388603904,71lugnut,JoeFreedomLove,Mon Dec 07 03:29:38 +0000 2020,,Rich People &amp; Journalists Made Exempt From Having To Enter COVID Quarantine In UK | Zero Hedge https://t.co/11ofBalxqS
1335793311311859712,1335784987577094145,71lugnut,JoeFreedomLove,Mon Dec 07 03:48:37 +0000 2020,,"""Big Win For Honest Elections"" - Judge Allows Forensic Audit Of Dominion Voting Machines In Michigan | Zero Hedge https://t.co/CYhizlMDg0"
1336116104578609152,1336112325619642368,71lugnut,DianeLong22,Tue Dec 08 01:11:17 +0000 2020,,🚨🚨🚨The Federalist Destroys Attempted Debunking Of Late-Night Ballot Malarkey In Georgia🚨🚨🚨🚨 | Zero Hedge https://t.co/qJOfJSaixg
1336843873969197058,1336791937341419523,71lugnut,zeusFanHouse,Thu Dec 10 01:23:11 +0000 2020,,"Breaking! Joe #Biden and Other #Democrats Under Criminal Investigation for Involvement With #China

We are living through #historic times -- the battle to save the #republic has never been more important!

https://t.co/oqtVlrzBMT

#QAnon2018 #QAnon2020 https://t.co/m0Aw8R6sef"
1337438348370190343,1337267589500850177,71lugnut,AnBeOnd,Fri Dec 11 16:45:25 +0000 2020,,"'Imprisoned, Tortured, Harassed, Blackmailed And Stalked': AP Investigation Uncovers Rampant Sexual Misconduct Within FBI #MAGA #StoptheSteal  https://t.co/uSGIou6cbV"
1337452265066606592,1337419105830400000,71lugnut,crsphilly,Fri Dec 11 17:40:43 +0000 2020,,"ONE CAN SIMPLY NOT MAKE THIS $HIT UP!!! 👇👀👇👀👇

Australia Cancels COVID Vaccine Trial Over 'Unexpected' False Positives For HIV | ZeroHedge https://t.co/1Ss5PXY6uq"
1339413453702881286,1339327481099264002,SJPFISH,zeusFanHouse,Thu Dec 17 03:33:47 +0000 2020,,"#GreatReset-61% Of Nations Have Decimated Liberty w #COVID Restrictions

Human rights group warns that majority of world’s countries have implemented “#disproportionate,#illegal,#indefinite or #unnecessary” restrictions..

https://t.co/oSaBYnzLEi

#QAnon2018 #QAnon2020
#CDC #WHO https://t.co/aS0uIptuX0"
1339413470492696578,1339323955702804480,SJPFISH,zeusFanHouse,Thu Dec 17 03:33:51 +0000 2020,,"#AOC Calls For Ouster Of Pelosi &amp; Schumer As #Democrat Leaders

Self-avowed #socialist Rep Alexandria #OcasioCortez (D-N.Y.)asserted that House Speaker Nancy #Pelosi &amp; Senate Minority Leader Chuck #Schumer need“to go”

https://t.co/WkUDwkwZ7z

#QAnon2018 #QAnon2020
#FightForTrump https://t.co/t3xoaiw9BS"
1335325293481955333,1335053280766988290,SJPFISH,travelgirl391,Sat Dec 05 20:48:53 +0000 2020,,Philadelphia Priest Dies 💀 After Participating In Moderna COVID Vaccine 💉 Trial!!  https://t.co/K7nQUpYIvt
1335613371480219648,1335605002769874951,SJPFISH,DianeLong22,Sun Dec 06 15:53:36 +0000 2020,,Tested 'Positive' For COVID-19? Be Sure To Ask This Question | Zero Hedge https://t.co/xS26bQEPRi
1341402823142092808,1341209308730634240,SJPFISH,tom_trotts,Tue Dec 22 15:18:49 +0000 2020,,"Scientists, MPs Ask ""Where Is The Evidence Of 70% More Contagious Mutant COVID?""

“I’ve been doing this job for 25 years and I can tell you can’t establish a quantifiable number in such a short time frame,” Heneghan said.

More lies!

https://t.co/sn6IjmstRY"
1335695144704741380,1335652671576018953,SJPFISH,tom_trotts,Sun Dec 06 21:18:33 +0000 2020,,"Supreme Court Justice Alito Moves Up Deadline For Supreme Court Briefing In Pennsylvania Case, Bringing Within 'Safe Harbor' Window To Intervene

https://t.co/OIhZaNQOaa"
1335762150468562948,1335708848997298177,SJPFISH,DEPLORABLEREEG1,Mon Dec 07 01:44:48 +0000 2020,,"My County of Riverside, CA Sheriff needs to be named...

“MAN OF THE YEAR”!!! 

He’s my HERO!! 🇺🇸💖

@realDonaldTrump 
@RudyGiuliani 
@DineshDSouza 
@EricTrump 
@DonaldJTrumpJr 

https://t.co/9pQcz6PHlk"
1335762669807296514,1335742671802015753,SJPFISH,superyayadize,Mon Dec 07 01:46:52 +0000 2020,,"Second Major California Sheriff Openly Rebels Against Newsom Lockdown

Orange County Sheriff Don Barnes announced that deputies would not enforce the regional stay-at-home order that was scheduled to go into effect Dec. 6 throughout Southern California. https://t.co/jPSJo70NOI"
1335779155154264064,1335686382778523648,SJPFISH,readyletsgo27,Mon Dec 07 02:52:22 +0000 2020,,"""Big Win For Honest Elections"" - Judge Allows Forensic Audit Of Dominion Voting Machines In Michigan. Let’s hope these machines haven’t been wiped already. https://t.co/9rANcCv688"
1335994571608780801,1335952108630249473,SJPFISH,zeusFanHouse,Mon Dec 07 17:08:22 +0000 2020,,"#Trump Reportedly Mulling Skipping Biden Inauguration 2 Stage‘Grand Finale Exit’Opposition Rally...

Dr Steve #Pieczenik gives him insider info reg #Biden’s Deal w Trump regarding pedophile&amp; #deepstate roundups coming in the future

https://t.co/xXKkBlsGnc

#QAnon2018 #QAnon2020 https://t.co/BqEDK5RPIv"
1336081985975046144,1335997526411980807,SJPFISH,tom_trotts,Mon Dec 07 22:55:43 +0000 2020,,"The @FDRLST's @MZHemingway Destroys FakeNews Narrative ""Debunking"" Of Late-Night Ballot Malarkey In Georgia

@ABC @CBSNews @NBCNews @CNN @FoxNews @MSNBC @NPR @democracynow @CBS_Herridge 
https://t.co/9OuCuVko5g"
1336144091369844739,1336120062919520259,SJPFISH,zeusFanHouse,Tue Dec 08 03:02:30 +0000 2020,,".#TRUMP: ‘The Case Has Already Been Made’, And There Are ‘Big Things Happening In The Next Couple Days’

https://t.co/CieX2NcPKy

#QAnon2018 #QAnon2020
#FightBack
#StopTheSteaI https://t.co/MXXPGmA0T9"
1336159067660759041,1336147825445523458,SJPFISH,tom_trotts,Tue Dec 08 04:02:01 +0000 2020,,"Unsubscribe.

Another Airline Announces 'COVID Passports' Will Be ""Essential"" For Travel

https://t.co/Wf5xhGP982"
1336306261420335110,1336163548871995392,SJPFISH,trumptrain1111,Tue Dec 08 13:46:54 +0000 2020,,"Bottom line: they don't want teachers to go back to work 

Chicago Teachers Union Tweets Reopening Schools Would Be ""Racist, Sexist, And Misogynistic""...And Then Deletes It! | Zero Hedge https://t.co/z1lOgrr1aH"
1336325475174547457,1336311767408861184,SJPFISH,DianeLong22,Tue Dec 08 15:03:15 +0000 2020,,"Restaurant Industry Warns Of ""Economic Free Fall"" As 110,000 Eateries And Counting Are Permanently Shuttered | Zero Hedge https://t.co/Qp4hvzXor8"
1336325490479570945,1336310906121175041,SJPFISH,DianeLong22,Tue Dec 08 15:03:19 +0000 2020,,"🚨🚨BULLY COMMUNISTS 🚨🚨🚨🚨”People Are Afraid Of Him"" 🚨🚨- Former Cuomo Aide Says She's ""Still In Therapy"" From ""Beyond Toxic"" Work Environment | Zero Hedge https://t.co/lPeSJuyZ4C"
1341496859714609157,1341378547336802305,SJPFISH,zeusFanHouse,Tue Dec 22 21:32:29 +0000 2020,,"#Trump Confirms He Spoke With ‘Great Gentleman’ #TommyTuberville, Projects Optimism About January 6 Challenge

“We’re going to get that all corrected,” #Tuberville promised

“Don’t give up on [Trump]”

https://t.co/qAXSlz66xP

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/DvG0Isor87"
1341520161753493510,1341470398647590913,SJPFISH,GA_peach3102,Tue Dec 22 23:05:05 +0000 2020,,"Texas &amp; 9 states have accused Google &amp; Facebook of colluding to DIVIDE &amp; CONQUER advertising market
SECRET agreement👉”Google agree[d] to give Facebook perks if the latter backs off from direct competition"" AWARE it could trigger antitrust investigations🤬
https://t.co/dV4fzHdByy"
1336493630094274567,1336422179836211200,SJPFISH,zeusFanHouse,Wed Dec 09 02:11:26 +0000 2020,,"#Breaking: Committee Resolution Naming Joe #Biden as President-Elect FAILS

In humiliating setback for #Democrats, #Republicans on Inaugural Committee refuse to legitimize rigged #election results

https://t.co/xsEhdHnDuq

#QAnon2018 #QAnon2020
#StopTheSteaI 
#Trump https://t.co/D72ueKPAzg"
1336493939499659266,1336311424646201346,SJPFISH,DianeLong22,Wed Dec 09 02:12:40 +0000 2020,,"🚨🚨This is BIG BROTHER-AGAIN NANNY State🚨🚨🚨🚨Another Airline Announces 'COVID Passports' Will Be ""Essential"" For Travel | Zero Hedge https://t.co/BDS0HLGIrV"
1336729843245912064,1336702210076528640,SJPFISH,tom_trotts,Wed Dec 09 17:50:04 +0000 2020,,"Please continue to tune out of @FoxNews and tune in to @newsmax, @OANN, @AmericasVoice and @RSBNetwork.
 
They are not on our side.

Newsmax Ratings Surge, Surpass Fox For First Time

https://t.co/uhi4fngawD"
1341599763217731584,1341524113807069184,SJPFISH,tom_trotts,Wed Dec 23 04:21:23 +0000 2020,,"Time for Bill Gates and Saint Fauci to mandate!

Hospital Workers Turn Down COVID Vaccine: ""There's Too Much Mistrust""

""There is a high level of mistrust and I get it.""

""People are genuinely afraid of the vaccine.""

 Nobody wants to be a guinea pig.

https://t.co/AVTHZAF2ZZ"
1341638600270733312,1341621638509568000,SJPFISH,fieryglimmer1,Wed Dec 23 06:55:43 +0000 2020,,"@SpeakerPelosi @senatemajldr 
Get a #CleanBill on the @POTUS desk NOW!
#WeThePeople are fed up! 
https://t.co/jmVy4EIyTc"
1337049503275356170,1336786774874615817,SJPFISH,readyletsgo27,Thu Dec 10 15:00:17 +0000 2020,,One Third Of US States Have Now Joined Texas SCOTUS Bid To Overturn Election. This snowballed fast! We are watching history in the making.https://t.co/BHZpZJK7dT
1337065798897119236,1336838864678363141,SJPFISH,zeusFanHouse,Thu Dec 10 16:05:02 +0000 2020,,"Lt. Gen. #Flynn: Americans Tired of Waiting on #Durham Probe, #Trump Will Win

""President Donald Trump has a 10 out of 10 chance of being inaugurated on Jan. 20th""

https://t.co/cRVNM9WpNr

#QAnon2018 #QAnon2020
#StopTheSteal 
#FightForTrump 
@GenFlynn https://t.co/I4YIpsTsIi"
1337065948138909697,1336791937341419523,SJPFISH,zeusFanHouse,Thu Dec 10 16:05:38 +0000 2020,,"Breaking! Joe #Biden and Other #Democrats Under Criminal Investigation for Involvement With #China

We are living through #historic times -- the battle to save the #republic has never been more important!

https://t.co/oqtVlrzBMT

#QAnon2018 #QAnon2020 https://t.co/m0Aw8R6sef"
1337066447802130433,1337046895076794368,SJPFISH,zeusFanHouse,Thu Dec 10 16:07:37 +0000 2020,,"The most controversial #SupremeCourt case since Bush v. Gore will decide who is president for the next 4 years

The ball is rolling, &amp; no amount of huffing and puffing by the left will be able to stop it

https://t.co/iVQB4Dye0n

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/KoED6giCKD"
1337066738308026370,1336812086697988096,SJPFISH,alpipkin,Thu Dec 10 16:08:46 +0000 2020,,"In Stunning Rebuke, LA Judge Strikes Down 'Abusive' Outdoor Dining Ban As Lacking 'Science, Evidence Or Logic' | Zero Hedge 

So when did truth became ""Stunning""⁉️
https://t.co/sKrO5NHjxY"
1337105308943003655,1337044834641645574,SJPFISH,tom_trotts,Thu Dec 10 18:42:02 +0000 2020,,"AirAsia CEO: Asian Nations ""Won't Let Anyone In Without A Vaccination""

""I foresee in Asia...I think they won’t let anyone in without a vaccination.”

“It’s for governments to decide...if they will allow people to come in if they are not vaccinated.”

https://t.co/ZVZAo755lA"
1337208807638896640,1337137412502392846,SJPFISH,tom_trotts,Fri Dec 11 01:33:18 +0000 2020,,"Interested in the facts?  Here's a great summary of the EVIDENCE of fraud and violations in PA, MI, WI and GA.

Everything You Wanted To Know About Texas' Election Lawsuit (But Were Afraid To Ask)

@GaSecofState @BrianKempGA @GovWhitmer @JocelynBenson
https://t.co/sLNO23AIdZ"
1337220632120086529,1337117398047072257,SJPFISH,ttocs35,Fri Dec 11 02:20:17 +0000 2020,,"Chinese Money Launderer Called James Biden After FBI Arrest, Was Trying To Reach Hunter!
#SpecialCounselNow 

https://t.co/nZDQWN1BIV"
1337229081599991808,1337197934992117760,SJPFISH,zeusFanHouse,Fri Dec 11 02:53:52 +0000 2020,,"‘Unprecedented’:#Pentagon Cuts Support to #CIA Counterterrorism Ops

The Pentagon announced Thur it would cut support to most CIA counterterrorism operations throughout the globe,in an action described by #MSM as a “surprising move”

https://t.co/mM0X7FQtAe

#QAnon2018 #QAnon2020 https://t.co/8hS1CIJ556"
1337229227524059136,1337151511923658752,SJPFISH,zeusFanHouse,Fri Dec 11 02:54:27 +0000 2020,,"#Democrats Outraged at States Challenging #Election Results in #SupremeCourt

Texas-led motion to US Supreme Court challenging elections in 4 states that declared #Biden pres has angered Democrats

https://t.co/opGcEnsiEO

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump
#Trump https://t.co/rr7PTAc2vf"
1337251767902490625,1337226670340788231,SJPFISH,zeusFanHouse,Fri Dec 11 04:24:01 +0000 2020,,"GLOBALIST ""#RESET"" FAILING?ELITES MAY HAVE OVERPLAYED THEIR HAND

""Globalists may have overplayed their hand... Many Americans not as stupid as #elites think.They see inconsistencies in rhetoric&amp;data&amp;r prone to refuse to #comply...""

https://t.co/CEypQNQb1u

#QAnon2018 #QAnon2020 https://t.co/U4MHesv0aL"
1337801333500502016,1337773124469874692,SJPFISH,tom_trotts,Sat Dec 12 16:47:47 +0000 2020,,"Many agree, @realDonaldTrump, pardon Julian Assange.

Australian MP calls on Trump to pardon Assange before leaving WH: ‘Hillary hates his guts, Biden calls him a hi-tech terrorist’

@WhiteHouse @MarkMeadows 
https://t.co/kjPuUC0v8l"
1339538009876738048,1337046895076794368,kauimauloa47,zeusFanHouse,Thu Dec 17 11:48:43 +0000 2020,,"The most controversial #SupremeCourt case since Bush v. Gore will decide who is president for the next 4 years

The ball is rolling, &amp; no amount of huffing and puffing by the left will be able to stop it

https://t.co/iVQB4Dye0n

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/KoED6giCKD"
1339540100657651717,1337454080583737345,triciabach,zeusFanHouse,Thu Dec 17 11:57:02 +0000 2020,,"Is This Why #Media is Reporting #Hunter Biden's #Corruption?

Leftists used #Biden 2 attain White House(or so they believe)&amp;r now ready 2 get rid of him.Having #criminal son may b what #Obama/#Harris camp needs 2 make that happen...

https://t.co/F7rLeDdodC

#QAnon2018 #QAnon2020 https://t.co/c9G2mVxP0t"
1335329584074674179,1335323332112232451,triciabach,BardsFM,Sat Dec 05 21:05:56 +0000 2020,,"Vaxx wars.

1. Schools will require it.
2. Employers could insist employees are vaccinated.
3. Entry to businesses could require proof of vaccination.
4. Eligibility for stimulus check could depend on it.
5. All travel my require it.

This will be ugly.
https://t.co/zHpF9hzege"
1341348623695704066,1341346832706920448,triciabach,123RHGreen,Tue Dec 22 11:43:27 +0000 2020,,"We're not going to take it anymore !!!

https://t.co/ohNr7pHsS3"
1341438708910878721,1341435427119513600,triciabach,DianeLong22,Tue Dec 22 17:41:25 +0000 2020,,"""You're No Better Than Socialist Dems"" - Rand Paul Slams COVID-Bill-Backing Republicans | ZeroHedge https://t.co/Fm10kVr58D"
1341446360265048065,1341359546971922432,triciabach,Sabrina67408695,Tue Dec 22 18:11:49 +0000 2020,,"Trump Confirms He Spoke With ‘Great Gentleman’ Tommy Tuberville, Projects Optimism About January 6 Challenge

 https://t.co/do4sXwAWeZ"
1336384329673535489,1336374786784686085,triciabach,RandyWendt9,Tue Dec 08 18:57:07 +0000 2020,,https://t.co/5if8U6xQfQ
1336729186153754627,1336707941781540865,triciabach,GrizBear19,Wed Dec 09 17:47:27 +0000 2020,,Missouri &amp; Louisiana Join Texas Taking The Election Fight To Supreme Court | Zero Hedge https://t.co/1cTiB1jonp
1336840230071054336,1336838864678363141,triciabach,zeusFanHouse,Thu Dec 10 01:08:42 +0000 2020,,"Lt. Gen. #Flynn: Americans Tired of Waiting on #Durham Probe, #Trump Will Win

""President Donald Trump has a 10 out of 10 chance of being inaugurated on Jan. 20th""

https://t.co/cRVNM9WpNr

#QAnon2018 #QAnon2020
#StopTheSteal 
#FightForTrump 
@GenFlynn https://t.co/I4YIpsTsIi"
1337012614195384321,1337002940347904003,triciabach,_truth_hurts_20,Thu Dec 10 12:33:42 +0000 2020,,"We need to pull all forms of federal funding from them. They should be able to earn their money on merit like the rest of us

Victory for free speech or empty rhetoric? Cambridge University pledges to ‘tolerate’ all views – but not everyone is convinced https://t.co/qlBXxfA4v3"
1337013463072182274,1337004259343216640,triciabach,_truth_hurts_20,Thu Dec 10 12:37:04 +0000 2020,,"Currently unemployed Michigan Democrat! 😂😂🇺🇸🇺🇸
Hopefully soon-to-be jail for terroristic threats Michigan Democrat! 😂😂🇺🇸🇺🇸

‘Make them pay’: Michigan Democrat issues bizarre ‘warning’ to Trump supporters https://t.co/q5g1YgWEld"
1337091738356346883,1336791937341419523,triciabach,zeusFanHouse,Thu Dec 10 17:48:07 +0000 2020,,"Breaking! Joe #Biden and Other #Democrats Under Criminal Investigation for Involvement With #China

We are living through #historic times -- the battle to save the #republic has never been more important!

https://t.co/oqtVlrzBMT

#QAnon2018 #QAnon2020 https://t.co/m0Aw8R6sef"
1337092350527610883,1337046895076794368,triciabach,zeusFanHouse,Thu Dec 10 17:50:32 +0000 2020,,"The most controversial #SupremeCourt case since Bush v. Gore will decide who is president for the next 4 years

The ball is rolling, &amp; no amount of huffing and puffing by the left will be able to stop it

https://t.co/iVQB4Dye0n

#QAnon2018 #QAnon2020
#StopTheSteal
#FightForTrump https://t.co/KoED6giCKD"
1337354988142661632,1337267589500850177,triciabach,AnBeOnd,Fri Dec 11 11:14:10 +0000 2020,,"'Imprisoned, Tortured, Harassed, Blackmailed And Stalked': AP Investigation Uncovers Rampant Sexual Misconduct Within FBI #MAGA #StoptheSteal  https://t.co/uSGIou6cbV"
1337418665994711042,1337069112783216646,triciabach,adjunctprofesor,Fri Dec 11 15:27:12 +0000 2020,,"Oh #Canada!
What were you thinking?
#China???
Deep sea observation networks are highly sensitive, &amp; closely related to #NationalSecurity.
Data from sensors can be streamed in real-time to the Chinese institute's control center in Sanya, Hainan. 
.@POTUS
https://t.co/JNlNX2ZjmA"
1337462513777209345,1337419105830400000,triciabach,crsphilly,Fri Dec 11 18:21:26 +0000 2020,,"ONE CAN SIMPLY NOT MAKE THIS $HIT UP!!! 👇👀👇👀👇

Australia Cancels COVID Vaccine Trial Over 'Unexpected' False Positives For HIV | ZeroHedge https://t.co/1Ss5PXY6uq"
1337463872610045952,1337456837289889796,triciabach,JoeFreedomLove,Fri Dec 11 18:26:50 +0000 2020,,Australia Cancels COVID Vaccine Trial Over 'Unexpected' False Positives For HIV | ZeroHedge https://t.co/0saOxtVZs5
1337503801734000642,1337498295837585409,triciabach,Mareq16,Fri Dec 11 21:05:30 +0000 2020,@realDonaldTrump the citizens of the United States of America do NOT want no part of this! We duly elected you on N… https://t.co/xCVw8VjGUZ,"The Great Reset

Pope Francis plans to ‘fix’ global capitalism – with the help of the Rothschilds, Rockerfellers and Mastercard

https://t.co/bZ4mKK6tbT"
